Sysdig Container CPU Quota Used Percent,Sysdig Container File In IOPS,Sysdig Container Net HTTP Request Count,JMX JVM Heap Used,Sysdig Container Syscall Error Count,Sysdig Program Net Error Count,Sysdig Container Net HTTP Error Count,Sysdig Container Memory Limit Used Percent,Timestamp
9.3855,24.4,109.166667,63901872,0.05,0.05,0,22.142991,1699108460
9.810501,23.9,105.5,65508565.2,0.05,0.05,0,22.201737,1699108470
9.182501,23.05,112.916667,63742732,0.1,0.1,0,22.155621,1699108480
9.1025,22.05,110.500001,65033869.6,0.05,0.05,0,22.186632,1699108490
7.4365,20.700001,107.25,66184829.6,0.15,0.15,0,22.192079,1699108500
9.213001,21.8,107.916667,67267019.6,0,0,0,22.164128,1699108510
7.805,19.55,106.5,68015478.800001,0.15,0.15,0,22.19527,1699108520
7.13,18.200001,100.5,68819173.2,0.05,0.05,0,22.163933,1699108530
8.5005,19.45,103.75,69947392.4,0.05,0.05,0,22.181836,1699108540
7.3705,21.25,104.583334,69818067.2,0.05,0.05,0,22.173395,1699108550
7.275,21.3,103.916667,71709831.2,0.2,0.2,0,22.187978,1699108560
3.3195,13.850001,64.2,66225304,0,0,0,22.179623,1699108570
1.7175,11.100001,1.4,66513811.2,0.3,0.3,0,22.194098,1699108580
4.234,15.2,1.6,67922630.4,0.05,0.05,0,22.208356,1699108590
2.1215,11.9,1.4,69389612.800001,0,0,0,22.235113,1699108600
2.4705,13.3,1.4,70876460.8,0,0,0,22.289671,1699108610
3.436,13.4,1.6,72345900.8,0,0,0,22.228798,1699108620
1.3265,10.3,1.4,73753286.4,0,0,0,22.227214,1699108630
2.318501,9.9,1.4,75259385.6,0,0,0,22.298807,1699108640
2.133,10.8,1.6,76663699.2,0,0,0,22.231142,1699108650
1.584501,9.3,1.4,78106720,0,0,0,22.264258,1699108660
1.2255,8.1,1.4,79625926.4,0,0,0,22.236112,1699108670
1.577,9.6,1.6,81065288,0,0,0,22.237283,1699108680
1.492501,10.5,1.4,82462986.4,0,0,0,22.250825,1699108690
1.492501,10.5,1.4,82462986.4,0,0,0,22.250825,1699108690
3.0775,10,1.4,81721042.8,0,0,0,22.257032,1699108700
1.605,9.7,1.6,63219065.6,0,0,0,22.250825,1699108710
1.764,9.9,1.4,64718201.6,0,0,0,22.260612,1699108720
1.24,7.9,1.4,66263008,0,0,0,22.269597,1699108730
1.162,6.8,1.6,67680838.4,0,0,0,22.256511,1699108740
1.3645,7.3,1.4,69130003.2,0,0,0,22.28481,1699108750
2.342,8,1.4,68662724.8,0,0,0,22.225348,1699108760
1.5615,8.4,1.6,52754886.8,0,0,0,22.102843,1699108770
2.205,7.5,1.4,54121398,0,0,0,22.162392,1699108780
1.141,8.5,1.4,55610111.2,0,0,0,22.17691,1699108790
1.8935,7.2,1.6,57056073.2,0,0,0,22.167145,1699108800
1.047001,7.5,1.4,58578006.8,0,0,0,22.16823,1699108810
1.193,6.5,1.4,60104703.6,0,0,0,22.157314,1699108820
1.2935,6.4,1.6,61550278.8,0,0,0,22.158095,1699108830
1.0545,7.7,1.4,62921315.6,0,0,0,22.158529,1699108840
1.383,6.9,1.4,64440844.800001,0,0,0,22.160048,1699108850
1.603,9,1.6,65899239.2,0,0,0,22.173264,1699108860
1.2255,8.1,1.4,67316784,0,0,0,22.162783,1699108870
1.4235,8.5,1.4,68802190.4,0,0,0,22.163086,1699108880
1.294,8.6,1.6,70273424,0,0,0,22.175369,1699108890
1.4525,9.5,1.4,71701733.6,0,0,0,22.177474,1699108900
1.4265,8.9,1.4,73217225.2,0,0,0,22.166776,1699108910
1.6065,9.8,1.6,74636185.6,0,0,0,22.168056,1699108920
1.278,10.3,1.4,76062135.2,0,0,0,22.168989,1699108930
2.7205,10.9,1.4,77532512.800001,0,0,0,22.185113,1699108940
1.25,8.6,1.6,79039635.6,0,0,0,22.173937,1699108950
1.183,8.7,1.4,80403974,0,0,0,22.174046,1699108960
1.4635,8.9,1.4,81845423.6,0,0,0,22.175782,1699108970
1.77,9.6,1.6,83339536.4,0,0,0,22.189106,1699108980
1.6975,11.1,1.6,65323912.8,0,0,0,22.305556,1699109010
7.636429,97.285715,1.25,76980844,0.5,0.071429,0,21.632162,1699109020
0.895,5.4,1,52424262.4,0,0,0,23.671875,1699109030
0.87,5.6,1.333334,50080214.4,0,0,0,23.671875,1699109040
0.95,7.6,1.333334,51518729.6,0,0,0,23.671875,1699109050
0.831001,6,1,53010902.4,0,0,0,23.671875,1699109060
0.877,6.4,1.333334,54487100.8,0,0,0,23.671875,1699109070
0.852,6,1.333334,55954288,0,0,0,23.671875,1699109080
0.841,5.2,1,57395670.4,0,0,0,23.671875,1699109090
0.909,6.4,1.333334,58860809.6,0,0,0,23.672223,1699109100
0.866,6,1.333334,60251811.2,0,0,0,23.67231,1699109110
5.255,6.6,1,53171648,0,0,0,23.626303,1699109120
0.839001,5.6,1.333334,48985248,0,0,0,23.569879,1699109130
0.840001,6,1.333334,50374611.2,0,0,0,23.569879,1699109140
0.967,8,1,51905286.4,0,0,0,23.569879,1699109150
0.882,7.6,1.333334,53379436.8,0,0,0,23.569879,1699109160
0.872001,7.2,1.333334,54818771.2,0,0,0,23.569879,1699109170
0.781,5.6,1,56282272,0,0,0,23.569879,1699109180
0.907,7.2,1.333334,57748230.4,0,0,0,23.570747,1699109190
0.940001,7.2,1.333334,59150700.8,0,0,0,23.571398,1699109200
0.801,5.6,1,60576108.8,0,0,0,23.571615,1699109210
0.816001,5.6,1.333334,62124806.4,0,0,0,23.571615,1699109220
0.898,7.2,1.333334,63493689.6,0,0,0,23.571615,1699109230
0.775,5.6,1,64924832,0,0,0,23.571615,1699109240
1.364,7.2,1.333334,66366624,0,0,0,23.572917,1699109250
0.851,5.6,1.333334,67741241.6,0,0,0,23.572917,1699109260
0.786,5.6,1,69278470.4,0,0,0,23.572917,1699109270
0.836,5.6,1.333334,70815699.2,0,0,0,23.572917,1699109280
0.917,7.6,1.333334,72126419.2,0,0,0,23.59566,1699109290
0.834,6.4,1,73619033.6,0,0,0,23.573785,1699109300
0.853,6,1.333334,75146432,0,0,0,23.573785,1699109310
0.886,6.8,1.333334,76580441.6,0,0,0,23.573785,1699109320
0.821001,5.2,1,78043532.8,0,0,0,23.573785,1699109330
0.836,6,1.333334,79516454.4,0,0,0,23.574132,1699109340
0.846001,5.6,1.333334,80923840,0,0,0,23.574219,1699109350
0.838001,6,1,82355801.6,0,0,0,23.574436,1699109360
0.875,6,1.333334,83852070.4,0,0,0,23.574653,1699109370
0.907,5.8,1.333334,70159472,0,0,0,23.57487,1699109380
0.923,8,1,48861380.8,0,0,0,23.575087,1699109390
0.889,6.8,1.333334,50385912,0,0,0,23.575087,1699109400
0.944,6.8,1.333334,51847956.444445,0,0,0,23.575087,1699109410
0.872001,5.2,1,53290385.6,0,0,0,23.575087,1699109420
0.917,5.6,1.333334,54820651.2,0,0,0,23.575087,1699109430
0.904,6,1.333334,56240324.8,0,0,0,23.575087,1699109440
0.8,5.2,1,57648120,0,0,0,23.575087,1699109450
0.866,5.6,1.333334,59168145.6,0,0,0,23.575087,1699109460
1.009,6.8,1.333334,60576350.4,0,0,0,23.575087,1699109470
0.9,6,1,62059921.6,0,0,0,23.575087,1699109480
0.974,8.4,1.333334,63421432,0,0,0,23.825087,1699109490
0.880001,6.4,1.333334,64910328,0,0,0,24.207553,1699109500
0.878,6.4,1,66375057.6,0,0,0,24.279862,1699109510
1.115,9.2,1.333334,67836100.8,0,0,0,24.712935,1699109520
0.864001,5.6,1.333334,69225464,0,0,0,24.884983,1699109530
0.801,5.6,1,70614827.2,0,0,0,24.884983,1699109540
0.883,6,1.333334,72102494.4,0,0,0,24.884983,1699109550
1.086,6.8,1.333334,73575416,0,0,0,24.948872,1699109560
0.793,5.6,1,74998776,0,0,0,24.964844,1699109570
0.895,7.2,1.333334,76504056,0,0,0,24.965278,1699109580
0.868,6.2,1.333334,77840990.4,0,0,0,24.965712,1699109590
2.965,6.8,1,79356510.4,0,0,0,25.178777,1699109600
2.965,6.8,1,79356510.4,0,0,0,25.178777,1699109600
0.868,5.6,1.333334,80838033.6,0,0,0,25.02691,1699109610
0.998,6.8,1.333334,82241732.8,0,0,0,25.044098,1699109620
0.878,6,1,83670417.6,0,0,0,25.027257,1699109630
0.981001,6.6,1.333334,81329044,0,0,0,25.029558,1699109640
8.007,17,63,54402953.6,2.9,2.9,0,25.278082,1699109650
16.719,29.2,155.4,65112977.6,4.1,4.1,0,25.540495,1699109660
15.537,27.9,165.3,67532484.8,2.4,2.4,0,25.560461,1699109670
16.736,30.4,179,69791131.2,3.1,3.1,0,25.611459,1699109680
16.591,23.9,170.6,65784568.8,0.5,0.5,0,25.618794,1699109690
14.036001,19.3,145.5,66573008.8,0.4,0.4,0,25.623308,1699109700
13.414,18.6,122.1,67509774.4,2,2,0,26.138021,1699109710
10.51,15.7,95.2,74074788.8,2.8,2.8,0,26.220834,1699109720
15.543001,21.5,160.6,68496043.2,1,1,0,26.234462,1699109730
14.016,23.1,129.8,68148774.4,4,4,0,26.252344,1699109740
18.147,27.4,158,71854049.6,1.4,1.4,0,26.431207,1699109750
12.307,22.7,114,69936407.2,4.6,4.6,0,26.379384,1699109760
17.576,23.4,176,67476012.8,0.3,0.3,0,26.369315,1699109770
16.616,23.5,157.3,70905511.2,4.2,4.2,0,26.391103,1699109780
17.001,25,172.3,68095774.4,0.8,0.8,0,26.443577,1699109790
16.761001,24.3,174.5,72630189.6,4,4,0,26.468056,1699109800
18.26,26,167.7,72334530.4,2.4,2.4,0,26.425825,1699109810
17.425,23.3,173.2,68500362.4,1.6,1.6,0,26.412631,1699109820
18.44,23.9,164.7,69361516.8,2.6,2.6,0,26.417709,1699109830
18.229,25.3,166.9,71049911.2,1.3,1.3,0,26.518056,1699109840
16.225,21.8,153.5,74547212.8,4.2,4.2,0,26.454428,1699109850
16.858,22.1,167.8,70851580,0.9,0.9,0,26.426303,1699109860
9.484,18.1,141.428572,76395348.8,0.8,0.8,0,26.538976,1699109870
16.615001,22.7,173.6,69032404.8,2.4,2.4,0,26.54106,1699109880
2.027,11.3,48.5,80880697.6,3.3,3.3,0,26.540799,1699109890
17.259,25.2,166.6,72718166.4,0.5,0.5,0,26.615278,1699109920
18.771,24.5,170.5,72846648,2.6,2.6,0,26.641233,1699109930
17.317,24.5,173.8,72331608,3.5,3.5,0,26.577171,1699109940
16.232,24.8,180.7,71873701.6,5.7,5.7,0,26.581945,1699109950
16.709,23.4,184.4,71267992,7.6,7.6,0,26.604037,1699109960
17.108,24.6,183.2,71541091.2,2.5,2.5,0,26.620487,1699109970
8.287,17.1,63.6,75728624.8,0.8,0.8,0,26.566537,1699109980
14.766,22.2,159,66871252,1.1,1.1,0,26.569619,1699109990
15.45,24.4,185.9,74432090.4,2.7,2.7,0,26.582987,1699110000
17.026,25,169.4,68786588,2.4,2.4,0,26.63724,1699110010
14.961001,23.2,158.3,70108152,3.5,3.5,0,26.58481,1699110020
16.997,23.3,182.5,67666540,2.9,2.9,0,26.544705,1699110030
15.434001,24.1,176,65632945.6,2.3,2.3,0,26.546355,1699110040
13.227,21.4,130.8,73724216,4.3,4.3,0,26.548481,1699110050
15.711001,22.7,174.2,72426395.2,1.5,1.5,0,26.560027,1699110060
17.105,23.7,181.7,71020080.8,2.4,2.4,0,26.557119,1699110070
14.99,23.2,153.1,71591080,0,0,0,26.55408,1699110080
13.222,21.7,150.4,68598052,0.6,0.6,0,26.556945,1699110090
16.475,25.1,181.9,70570136.8,3.4,3.4,0,26.558377,1699110100
16.519,24.1,181.7,68889355.2,2.1,2.1,0,26.562587,1699110110
10.762,21.9,105.6,66505203.2,4.9,4.9,0,26.531381,1699110120
16.707,24.4,178.6,67494276.8,0.8,0.8,0,26.532813,1699110130
17.886001,26.3,168.5,69581412.8,6,6,0,26.588803,1699110140
15.811001,24.6,160,68575306.4,1.3,1.3,0,26.573959,1699110150
16.880001,25.7,178.9,73077992,1.2,1.2,0,26.577605,1699110160
20.433,29.2,178.1,73974443.2,3.8,3.8,0,26.634462,1699110170
17.490001,25.2,181,65403150.4,0.7,0.7,0,26.561502,1699110180
18.462,24.4,176.4,72429674.4,0.6,0.6,0,26.564757,1699110190
16.954,23.4,184,68798336,1.9,1.9,0,26.571094,1699110200
16.15,25.4,184.6,67225708.8,2.7,2.7,0,26.566928,1699110210
15.661001,20.3,160.4,68443823.2,1,1,0,26.747961,1699110220
32.197858,372.428572,148.6,68629877.6,19.642858,2.294118,0,20.988437,1699110230
41.5355,501.1,161.636364,74639011.692308,2.650001,0.8,0,21.59642,1699110240
16.219,222.3,142.384616,63669884.8,0.9,0.9,0,23.223091,1699110250
17.3645,31.45,144.166667,57774463.2,0.7,0.7,0,23.528863,1699110260
8.4585,17.7,126.5,66663298.4,1.15,1.15,0,23.321528,1699110270
12.4945,26.55,120.25,62685907.2,0.9,0.9,0,23.557596,1699110280
12.0705,25.25,140.25,63606740.4,0.5,0.5,0,23.437197,1699110290
10.4375,21.75,141.333334,65349858.8,3.05,3.05,0,23.461546,1699110300
11.3575,19.65,154.666667,67256675.6,0.45,0.45,0,23.485721,1699110310
8.995001,15.6,142.416667,68211740.8,0.55,0.55,0,23.361589,1699110320
10.515,16.5,157,69730453.6,2.65,2.65,0,23.376758,1699110330
9.4475,19.65,134,70075123.6,1.8,1.8,0,23.412826,1699110340
9.120001,18.5,122.666667,69478485.6,1.2,1.2,0,23.428191,1699110350
8.9685,18.25,134.333334,70028445.6,1.65,1.65,0,23.391146,1699110360
8.156501,16.55,108.5,69959570.4,0,0,0,23.380035,1699110370
9.026,17.950001,131.083334,71973855.2,2.65,2.65,0,23.409397,1699110380
9.5395,18.45,140.416667,71256925.6,0.2,0.2,0,23.414215,1699110390
9.6325,18.3,142.416667,73788339.6,1.4,1.4,0,23.418425,1699110400
10.1625,18.4,148.083334,75597954.8,0.95,0.95,0,23.391797,1699110410
12.141,19.9,151.333334,77344485.6,0.6,0.6,0,23.546355,1699110420
10.6285,16.4,149.833334,75332582.4,0.6,0.6,0,23.463824,1699110430
10.8765,20.25,128.583334,76559743.2,4.1,4.05,0,23.528429,1699110440
9.42,17.9,140.25,77896026.4,1.75,1.75,0,23.537631,1699110450
11.806,18.35,146,75116265.6,0.95,0.95,0,23.637088,1699110460
9.22,16.6,142.166667,78742574.4,1.7,1.7,0,23.525066,1699110470
11.887,19.8,143,80098076.4,0.7,0.7,0,23.561481,1699110480
8.564,16.65,121.25,82328285.6,1.6,1.6,0,23.476281,1699110490
6.653001,14.75,80.75,81646658,0.85,0.85,0,23.448547,1699110500
8.515,15.65,128.75,82600542,0.3,0.3,0,23.472592,1699110510
8.515,15.65,128.75,82600542,0.3,0.3,0,23.472592,1699110510
10.352,18.05,147.166667,60910061.6,0.8,0.8,0,23.516711,1699110520
10.9275,18.5,145.333334,62930240.8,1.15,1.15,0,23.554775,1699110530
11.2725,19.8,149.666667,62891012.400001,2,2,0,23.443382,1699110540
5.3125,11.850001,122.428572,57778985.263158,0.95,0.95,0,23.28316,1699110550
1.6975,10.6,1.4,56421041.6,0.8,0.8,0,23.259788,1699110560
1.313001,9.2,1.6,57977931.2,0,0,0,23.235222,1699110570
1.2695,7.9,1.4,59415217.6,0,0,0,23.229341,1699110580
1.5685,8,1.4,60900222.400001,0,0,0,23.230274,1699110590
1.431,8.5,1.6,62328702.4,0,0,0,23.247006,1699110600
1.6755,8.9,1.4,63816779.2,0,0,0,23.281598,1699110610
1.1645,7.4,1.333334,65237476.8,0,0,0,23.191819,1699110620
1.399,8.2,1.6,66690737.6,0,0,0,23.165864,1699110630
1.6195,7.9,1.4,68140926.4,0,0,0,23.166602,1699110640
1.3085,9.7,1.4,69603198.4,0,0,0,23.190734,1699110650
1.3095,9.3,1.6,70986008,0,0,0,23.168924,1699110660
1.327501,9.8,1.4,72540644.800001,0,0,0,23.169727,1699110670
1.4845,9.3,1.4,73911985.6,0,0,0,23.180296,1699110680
1.519001,8.5,1.6,75394328,0,0,0,23.175999,1699110690
1.47,8.4,1.4,76883428.8,0,0,0,23.169814,1699110700
1.141,7.7,1.4,78273816,0,0,0,23.143989,1699110710
1.1295,8.100001,1.6,79736907.2,0,0,0,23.118403,1699110720
1.112,8.2,1.4,81193240,0,0,0,23.118729,1699110730
1.3675,9.200001,1.4,82609432,0,0,0,23.162804,1699110740
1.2515,7.8,1.6,69334833.684211,0,0,0,23.472657,1699110750
1.2305,8.3,1.4,69847272,0,0,0,23.540213,1699110760
2.239,10.100001,1.4,71305857.6,0,0,0,23.680903,1699110770
1.222,8.2,1.6,72716110.4,0,0,0,23.596333,1699110780
1.1575,7.9,1.4,74209307.2,0,0,0,23.596984,1699110790
1.1325,7.8,1.4,75637377.6,0,0,0,23.597722,1699110800
1.5425,6.6,1.4,68574212,0,0,0,23.640799,1699110830
3.216,7.2,1.6,58658093.6,0,0,0,23.727691,1699110840
0.9,5.5,1.4,60162759.2,0,0,0,23.591363,1699110850
0.9215,4.9,1.4,61618887.2,0,0,0,23.582531,1699110860
1.5345,5.4,1.666667,55433188,0,0,0,23.184397,1699110870
0.926,5.7,1.4,51894113.6,0,0,0,23.015886,1699110880
1.850501,6.1,1.4,53298863.6,0,0,0,23.091754,1699110890
1.2005,6,1.6,54751059.2,0,0,0,23.020378,1699110900
1.366,5.5,1.4,56236108.4,0,0,0,23.044402,1699110910
0.931,6.3,1.4,57612678.400001,0,0,0,23.023134,1699110920
1.13,6.2,1.6,59121945.6,0,0,0,23.054558,1699110930
0.889,5.5,1.4,60568946.8,0,0,0,23.025869,1699110940
0.996,6.1,1.4,62025915.2,0,0,0,23.016884,1699110950
0.9975,6.4,1.6,63404272.4,0,0,0,23.015148,1699110960
1.168,6.3,1.4,64918595.2,0,0,0,23.049132,1699110970
1.1775,6.5,1.4,66315943.2,0,0,0,23.026693,1699110980
0.9735,6.4,1.6,67762552.8,0,0,0,23.019423,1699110990
0.888,5.5,1.4,69256024,0,0,0,23.036198,1699111000
1.1295,5.7,1.4,70687985.6,0,0,0,23.045639,1699111010
0.940001,5.9,1.6,72132030.4,0,0,0,23.061741,1699111020
0.976,6.9,1.4,73635467.2,0,0,0,23.062066,1699111030
1.746,8.4,1.4,75049816,0,0,0,23.062175,1699111040
1.392,8.1,1.6,76452696,0,0,0,23.084593,1699111050
1.032,8.1,1.4,77902357.6,0,0,0,23.061524,1699111060
0.979,8,1.4,79323167.2,0,0,0,23.065843,1699111070
1.085,8.1,1.6,80806943.2,0,0,0,23.066016,1699111080
1.185,8.3,1.4,68208644.4,0,0,0,23.099827,1699111090
0.9865,8.1,1.4,68059062.4,0,0,0,23.067058,1699111100
0.9845,7.1,1.6,69595676.800001,0,0,0,23.067079,1699111110
0.8515,5.5,1.4,71091740.8,0,0,0,23.067297,1699111120
0.944,6.1,1.4,72494006.4,0,0,0,23.067622,1699111130
5.171112,73,1.25,70958280.888889,0.388889,0.055556,0,22.388865,1699111140
0.855001,3.8,1.333334,56905796.8,0,0,0,26.387587,1699111150
0.794,3.6,1,58354961.6,0,0,0,26.387587,1699111160
0.877,3.8,1.333334,59913080,0,0,0,26.387587,1699111170
0.871001,4.6,1.333334,61308996.8,0,0,0,26.387587,1699111180
0.834,3.6,1,62777003.2,0,0,0,26.387587,1699111190
0.831001,3.8,1.333334,64231492.8,0,0,0,26.387587,1699111200
0.846001,3.8,1.333334,65719569.6,0,0,0,26.444358,1699111210
0.81,4.4,1,67106475.2,0,0,0,26.482205,1699111220
0.844,3.8,1.333334,68553182.4,0,0,0,26.615278,1699111230
0.864001,3.8,1.333334,69903224,0,0,0,26.703994,1699111240
0.825,3.6,1,71397444.8,0,0,0,26.703994,1699111250
0.857,3.8,1.333334,72903953.6,0,0,0,26.703994,1699111260
0.855001,3.8,1.333334,74339192,0,0,0,26.703994,1699111270
0.880001,1.8,1,75808836.8,0,0,0,26.703994,1699111280
0.880001,1.6,0,77313707.2,0,0,0,26.703994,1699111290
0.849,3.8,1.333334,66096152,0,0,0,26.703994,1699111300
0.869,3.2,1,48625518.4,0,0,0,26.703994,1699111310
0.835,1.8,0,50157832,0,0,0,26.703994,1699111320
0.845,3.2,1.333334,51643041.6,0,0,0,26.703994,1699111330
0.999,1.6,0,53135214.4,0,0,0,26.704211,1699111340
0.834,3.8,1.333334,54612641.6,0,0,0,26.726042,1699111350
0.831001,3.8,1.333334,56098670.4,0,0,0,26.776476,1699111360
0.864001,3,1,57492539.2,0,0,0,26.776476,1699111370
0.784,2.6,1,59012974.4,0,0,0,26.776476,1699111380
1.117,7.6,1,60491630.4,0,0,0,26.765148,1699111390
0.93,1.2,0,61934241.6,0,0,0,26.74349,1699111400
0.816001,2,0,63415355.2,0,0,0,26.737414,1699111410
0.769,3.8,1.333334,64823150.4,0,0,0,26.737414,1699111420
0.816001,2,0,63415355.2,0,0,0,26.737414,1699111410
0.769,3.8,1.333334,64823150.4,0,0,0,26.737414,1699111420
0.829,3.4,1,66293204.8,0,0,0,26.721224,1699111430
0.919,1.6,0,67815278.4,0,0,0,26.785591,1699111440
0.911,1.2,0,69258708.8,0,0,0,26.755209,1699111450
0.874,1.2,0,70733268.8,0,0,0,26.778603,1699111460
0.839001,1.6,0,72199636.8,0,0,0,26.779514,1699111470
0.871001,3.4,1,73621768,0,0,0,27.004948,1699111480
0.881,1.2,0,75091405.6,0,0,0,26.966624,1699111490
0.898,1.6,0,76583561.6,0,0,0,26.962414,1699111500
0.918,1.2,0,78007740.8,0,0,0,26.96211,1699111510
0.92,1.2,0,51074631.2,0,0,0,26.960504,1699111520
0.792,2,0,49436337.6,0,0,0,26.954862,1699111530
0.82,3.2,1.333334,50835121.6,0,0,0,26.952257,1699111540
0.862,3.8,1,52347364.8,0,0,0,26.937414,1699111550
0.854,3.6,1.333334,53812504,0,0,0,26.921007,1699111560
0.842,4.6,1.333334,55325976,0,0,0,26.93125,1699111570
0.863001,3.8,1,56678065.6,0,0,0,26.910938,1699111580
0.91,3.6,1.333334,58200548.8,0,0,0,26.882466,1699111590
0.827,3.8,1.333334,59541169.6,0,0,0,26.879341,1699111600
0.932,5.4,1,61043172.8,0,0,0,26.943881,1699111610
0.787,3.6,1.333334,62511179.2,0,0,0,26.943143,1699111620
0.913,4.6,1.333334,63856715.2,0,0,0,26.934072,1699111630
0.818,3.8,1,65406232,0,0,0,26.92665,1699111640
0.867,4.4,1.333334,66896356.8,0,0,0,26.962544,1699111650
0.871001,3.8,1.333334,68332414.4,0,0,0,26.970921,1699111660
0.795,3.8,1,69696382.4,0,0,0,26.976823,1699111670
0.898,4.4,1.333334,71149643.2,0,0,0,26.972657,1699111680
0.828,4.6,1.333334,72629118.4,0,0,0,26.961415,1699111690
0.918,6.4,1,74128281.6,0,0,0,26.951086,1699111700
0.872001,3.8,1,72256006.4,0,0,0,26.95152,1699111730
0.834,3.8,1.333334,48611289.6,0,0,0,26.951823,1699111740
0.861,3.8,1.333334,49994508.8,0,0,0,26.948438,1699111750
0.854,4.4,1,51526822.4,0,0,0,26.934245,1699111760
0.767,3.8,1.333334,53025139.2,0,0,0,26.925782,1699111770
0.861,3.8,1.333334,54444403.2,0,0,0,26.910287,1699111780
0.759,3.6,1,55944768,0,0,0,26.902952,1699111790
0.881,3,1.5,57403353.6,0,0,0,26.894358,1699111800
0.883,4.6,1.333334,58822617.6,0,0,0,26.891407,1699111810
0.854,4.4,1,60274654.4,0,0,0,26.891624,1699111820
0.82,3.4,1.333334,61826640,0,0,0,26.891928,1699111830
0.822001,1.4,0,63201257.6,0,0,0,26.892275,1699111840
0.777,4.4,1,64689744,0,0,0,26.892362,1699111850
0.865,4.6,1.333334,66151196.8,0,0,0,26.892362,1699111860
0.823001,4.6,1.333334,67524176,0,0,0,26.892362,1699111870
0.795,4.4,1,68965968,0,0,0,26.892709,1699111880
0.849,3.8,1.333334,70504425.6,0,0,0,26.892362,1699111890
0.913,3.8,1.333334,71880681.6,0,0,0,26.892362,1699111900
0.839001,5.2,1,73345411.2,0,0,0,26.892362,1699111910
0.853,3.8,1.333334,74856016,0,0,0,26.892362,1699111920
0.834,4.6,1.333334,76269394.4,0,0,0,26.914497,1699111930
0.792,3.6,1,77646862.4,0,0,0,26.936632,1699111940
0.905,5.6,1.333334,57053896.8,0,0,0,26.93698,1699111950
0.838001,3.8,1.333334,49034784,0,0,0,26.937066,1699111960
0.769,3.6,1,50546617.6,0,0,0,26.937066,1699111970
0.803,4.6,1.333334,52080979.2,0,0,0,26.937066,1699111980
0.812,3.8,1.333334,53441670.4,0,0,0,26.937066,1699111990
0.837,3.2,1,54999379.2,0,0,0,26.937066,1699112000
0.935,1.6,0,56488275.2,0,0,0,26.937066,1699112010
0.92,1.2,0,57880505.6,0,0,0,26.937066,1699112020
0.794,4.2,1,60793580.8,0,0,0,26.937066,1699112040
0.937,4.2,1.333334,62287801.6,0,0,0,26.937283,1699112050
0.869,1.2,0,63702969.6,0,0,0,26.9375,1699112060
0.847001,2,0,65275833.6,0,0,0,26.930556,1699112070
0.939001,4.6,1.333334,66625465.6,0,0,0,26.947353,1699112080
0.944,4.4,1,68077088,0,0,0,27.02474,1699112090
1.044,4.6,1.333334,69536902.4,0,0,0,27.132553,1699112100
0.837,3.8,1.333334,70904966.4,0,0,0,27.153646,1699112110
0.807,3.6,1,72359046.4,0,0,0,27.153646,1699112120
0.915,4.6,1.333334,73872108.8,0,0,0,27.153646,1699112130
0.894,1.8,1,75413843.2,0,0,0,27.153646,1699112140
0.848001,1.2,0,76798291.2,0,0,0,27.153646,1699112150
0.789,2.6,1,78253190.4,0,0,0,27.153646,1699112160
0.917,4,1.333334,51356017.6,0,0,0,27.15382,1699112170
0.876,3.8,1,49645212.8,0,0,0,27.15408,1699112180
0.872001,3.6,1.333334,51188585.6,0,0,0,27.15408,1699112190
0.865,3.8,1.333334,52627510.4,0,0,0,27.15408,1699112200
31.728125,170.5,1,54067254.4,14.125,0,0,20.672228,1699112210
50.1395,322.7,0,46515680,1.65,0,0,26.365257,1699112220
50.176,206.6,1,55699610.666667,0.4,0,0,35.479493,1699112230
41.1965,350.1,1,62137889.2,0.35,0.05,0,42.306728,1699112240
5.879091,29.909091,1.5,80209663.272728,0.545455,0,0,53.191722,1699112250
29.245,38.4,1.5,83350960,0,0,0,59.316277,1699112260
25.568,38.6,1.5,84683632,0,0,0,59.310808,1699112270
17.766,30.6,1.5,86124604.8,0,0,0,59.153386,1699112280
14.677001,27.4,1.5,64355657.6,0,0,0,59.201303,1699112290
14.42,25.4,1.5,50332841.6,0,0,0,58.758334,1699112300
9.249,19.4,1.5,51807200,0,0,0,58.642318,1699112310
19.96,27.2,1.5,53227585.6,0,0,0,59.328125,1699112320
6.61,20.2,1.5,54589096,0,0,0,58.805469,1699112330
3.028,19,1,54835140.8,0,0,0,19.139454,1699112470
2.091,16.2,1,56165931.2,0,0,0,19.140973,1699112480
2.73,16.2,1.333334,57641362.4,0,0,0,19.122136,1699112490
2.775,14.8,1.333334,59111940.8,0,0,0,19.125869,1699112500
1.928001,16.2,1,60657771.2,0,0,0,19.127995,1699112510
3.543,16.6,1.333334,62039352,0,0,0,19.286546,1699112520
31.285001,445.6,3.333334,64557516,0.3,0,0,20.69744,1699112530
5.129,66.8,3,77082845.6,0.3,0.3,0,20.548091,1699112540
7.528001,26,4.8,72271579.2,0.1,0.1,0,20.742579,1699112550
7.154001,25,4,52449028.8,0.3,0.3,0,20.793403,1699112560
6.271,26.9,3.571429,56503836,0,0,0,20.888021,1699112570
8.981,30.7,4,60087513.6,0.2,0.2,0,21.249523,1699112580
10.559001,37.7,3.555556,63885281.6,0,0,0,21.459289,1699112590
15.224,37.1,4.625,68559354.4,0,0,0,22.122744,1699112600
12.862,36.8,4.625,73701209.6,0,0,0,21.712197,1699112610
